Cleaning,Tokenizing,Normalization,Stopword_Removal,Stemming,Sentimen
dilema daring sekolah akan segera tatap muka serba serbi mmc wacana sekolah tatap muka kembali mencuat berdasarkan surat keputusan bersama skb empat menteri pembelajaran tatap muka ptm secara terbatas akan dijadwalkan di tahun ajaran baru,"['dilema', 'daring', 'sekolah', 'akan', 'segera', 'tatap', 'muka', 'serba', 'serbi', 'mmc', 'wacana', 'sekolah', 'tatap', 'muka', 'kembali', 'mencuat', 'berdasarkan', 'surat', 'keputusan', 'bersama', 'skb', 'empat', 'menteri', 'pembelajaran', 'tatap', 'muka', 'ptm', 'secara', 'terbatas', 'akan', 'dijadwalkan', 'di', 'tahun', 'ajaran', 'baru']","['dilema', 'daring', 'sekolah', 'akan', 'segera', 'tatap', 'muka', 'serba', 'serbi', 'mmc', 'wacana', 'sekolah', 'tatap', 'muka', 'kembali', 'mencuat', 'berdasarkan', 'surat', 'keputusan', 'bersama', 'skb', 'empat', 'menteri', 'pembelajaran', 'tatap', 'muka', 'ptm', 'secara', 'terbatas', 'akan', 'dijadwalkan', 'di', 'tahun', 'ajaran', 'baru']","['dilema', 'tatap', 'muka', 'serba', 'serbi', 'mmc', 'wacana', 'tatap', 'muka', 'mencuat', 'berdasarkan', 'surat', 'keputusan', 'skb', 'menteri', 'pembelajaran', 'tatap', 'muka', 'ptm', 'terbatas', 'dijadwalkan', 'ajaran']","['dilema', 'tatap', 'muka', 'serba', 'serbi', 'mmc', 'wacana', 'tatap', 'muka', 'cuat', 'dasar', 'surat', 'putus', 'skb', 'menteri', 'ajar', 'tatap', 'muka', 'ptm', 'batas', 'jadwal', 'ajar']",-1
krna selama ini aku belajar cuman ngandelin hp sedang aku sehari pegang hp tdk full krna aku tinggal di asrama yang seharusnya bawa hp sj tdk boleh tapi ini dibolehkan krna untuk daring maaf kak jadi curhat dan aku ada keterbatasan biaya kalo mau beli buku,"['krna', 'selama', 'ini', 'aku', 'belajar', 'cuman', 'ngandelin', 'hp', 'sedang', 'aku', 'sehari', 'pegang', 'hp', 'tdk', 'full', 'krna', 'aku', 'tinggal', 'di', 'asrama', 'yang', 'seharusnya', 'bawa', 'hp', 'sj', 'tdk', 'boleh', 'tapi', 'ini', 'dibolehkan', 'krna', 'untuk', 'daring', 'maaf', 'kak', 'jadi', 'curhat', 'dan', 'aku', 'ada', 'keterbatasan', 'biaya', 'kalo', 'mau', 'beli', 'buku']","['karena', 'selama', 'ini', 'aku', 'belajar', 'hanya', 'ngandelin', 'hp', 'sedang', 'aku', 'sehari', 'pegang', 'hp', 'tidak', 'full', 'karena', 'aku', 'tinggal', 'di', 'asrama', 'yang', 'seharusnya', 'bawa', 'hp', 'saja', 'tidak', 'boleh', 'tapi', 'ini', 'dibolehkan', 'karena', 'untuk', 'daring', 'maaf', 'kak', 'jadi', 'curahan hati', 'dan', 'aku', 'ada', 'keterbatasan', 'biaya', 'kalau', 'mau', 'beli', 'buku']","['ngandelin', 'hp', 'sehari', 'pegang', 'hp', 'full', 'tinggal', 'asrama', 'bawa', 'hp', 'dibolehkan', 'maaf', 'kak', 'curahan hati', 'keterbatasan', 'biaya', 'beli', 'buku']","['ngandelin', 'hp', 'hari', 'pegang', 'hp', 'full', 'tinggal', 'asrama', 'bawa', 'hp', 'boleh', 'maaf', 'kak', 'curah hati', 'batas', 'biaya', 'beli', 'buku']",-1
capek setahun kita udah sekolah daringmakin lama makin bosan ditambah tugas daring dan video seringmasuk sekolah jarang belum tau kapan masuk sekolah,"['capek', 'setahun', 'kita', 'udah', 'sekolah', 'daringmakin', 'lama', 'makin', 'bosan', 'ditambah', 'tugas', 'daring', 'dan', 'video', 'seringmasuk', 'sekolah', 'jarang', 'belum', 'tau', 'kapan', 'masuk', 'sekolah']","['lelah', 'setahun', 'kita', 'sudah', 'sekolah', 'daringmakin', 'lama', 'makin', 'bosan', 'ditambah', 'tugas', 'daring', 'dan', 'video', 'seringmasuk', 'sekolah', 'jarang', 'belum', 'tahu', 'kapan', 'masuk', 'sekolah']","['lelah', 'setahun', 'daringmakin', 'bosan', 'ditambah', 'tugas', 'video', 'seringmasuk', 'jarang', 'masuk']","['lelah', 'tahun', 'daringmakin', 'bosan', 'tambah', 'tugas', 'video', 'seringmasuk', 'jarang', 'masuk']",-1
kuliah daring join meeting matiin camera matiin microphone tidur,"['kuliah', 'daring', 'join', 'meeting', 'matiin', 'camera', 'matiin', 'microphone', 'tidur']","['kuliah', 'daring', 'join', 'meeting', 'matiin', 'camera', 'matiin', 'microphone', 'tidur']","['join', 'meeting', 'matiin', 'camera', 'matiin', 'microphone', 'tidur']","['join', 'meeting', 'matiin', 'camera', 'matiin', 'microphone', 'tidur']",1
halooo aku bukan sender tapi boleh bantu isi kuesioner uji coba ku juga kriterianya mengikuti kuliah daring berikut linknya terima kasih,"['halooo', 'aku', 'bukan', 'sender', 'tapi', 'boleh', 'bantu', 'isi', 'kuesioner', 'uji', 'coba', 'ku', 'juga', 'kriterianya', 'mengikuti', 'kuliah', 'daring', 'berikut', 'linknya', 'terima', 'kasih']","['halooo', 'aku', 'bukan', 'sender', 'tapi', 'boleh', 'bantu', 'isi', 'kuesioner', 'uji', 'coba', 'ku', 'juga', 'kriterianya', 'mengikuti', 'kuliah', 'daring', 'berikut', 'linknya', 'terima', 'kasih']","['halooo', 'sender', 'bantu', 'isi', 'kuesioner', 'uji', 'coba', 'ku', 'kriterianya', 'mengikuti', 'linknya', 'terima', 'kasih']","['halooo', 'sender', 'bantu', 'isi', 'kuesioner', 'uji', 'coba', 'ku', 'kriteria', 'ikut', 'linknya', 'terima', 'kasih']",1
sekolah ku libur apa daring sih dari senin gaada pemberitauan apa apa,"['sekolah', 'ku', 'libur', 'apa', 'daring', 'sih', 'dari', 'senin', 'gaada', 'pemberitauan', 'apa', 'apa']","['sekolah', 'ku', 'libur', 'apa', 'daring', 'sih', 'dari', 'senin', 'tidak ada uang', 'pemberitauan', 'apa', 'apa']","['ku', 'libur', 'sih', 'senin', 'tidak ada uang', 'pemberitauan']","['ku', 'libur', 'sih', 'senin', 'tidak ada uang', 'pemberitauan']",-1
ini mah emg bener muridku smp aja udh gamau sekolah krn capek katanya kalo daring akhirnya dia keluar dari sekolah trs katanya mo nikah,"['ini', 'mah', 'emg', 'bener', 'muridku', 'smp', 'aja', 'udh', 'gamau', 'sekolah', 'krn', 'capek', 'katanya', 'kalo', 'daring', 'akhirnya', 'dia', 'keluar', 'dari', 'sekolah', 'trs', 'katanya', 'mo', 'nikah']","['ini', 'sih', 'memang', 'benar', 'muridku', 'smp', 'saja', 'sudah', 'tidak mau', 'sekolah', 'karena', 'lelah', 'katanya', 'kalau', 'daring', 'akhirnya', 'dia', 'keluar', 'dari', 'sekolah', 'terus', 'katanya', 'mau', 'nikah']","['sih', 'muridku', 'smp', 'tidak mau', 'lelah', 'nikah']","['sih', 'murid', 'smp', 'tidak mau', 'lelah', 'nikah']",-1
kapan sekolah ga sanggup akutu daring teross ngajarin nulis bahasa indo aja susah ini nulis hanzi,"['kapan', 'sekolah', 'ga', 'sanggup', 'akutu', 'daring', 'teross', 'ngajarin', 'nulis', 'bahasa', 'indo', 'aja', 'susah', 'ini', 'nulis', 'hanzi']","['kapan', 'sekolah', 'tidak', 'sanggup', 'akutu', 'daring', 'teross', 'mengajari', 'nulis', 'bahasa', 'indo', 'saja', 'susah', 'ini', 'nulis', 'hanzi']","['sanggup', 'akutu', 'teross', 'mengajari', 'nulis', 'bahasa', 'indo', 'susah', 'nulis', 'hanzi']","['sanggup', 'akutu', 'teross', 'ajar', 'nulis', 'bahasa', 'indo', 'susah', 'nulis', 'hanzi']",-1
janlup mandi ya kalo lagi sekolah daringkuliahkerja semangat buat hari ini janlup sarapan juga have a nice day,"['janlup', 'mandi', 'ya', 'kalo', 'lagi', 'sekolah', 'daringkuliahkerja', 'semangat', 'buat', 'hari', 'ini', 'janlup', 'sarapan', 'juga', 'have', 'a', 'nice', 'day']","['jangan lupa', 'mandi', 'iya', 'kalau', 'lagi', 'sekolah', 'daring kuliah kerja', 'semangat', 'buat', 'hari', 'ini', 'jangan lupa', 'sarapan', 'juga', 'have', 'a', 'bagus', 'day']","['jangan lupa', 'mandi', 'daring kuliah kerja', 'semangat', 'jangan lupa', 'sarapan', 'have', 'a', 'bagus', 'day']","['jangan lupa', 'mandi', 'daring kuliah kerja', 'semangat', 'jangan lupa', 'sarap', 'have', 'a', 'bagus', 'day']",1
serba salah tar di ig bilangnya udah kangen bgt vibe sekolah kapur kapur kelas bau sepatu lembab main hp diem diem pas nguru ngajar di twt bilangnya nyaman daring gapaham maunya gimana,"['serba', 'salah', 'tar', 'di', 'ig', 'bilangnya', 'udah', 'kangen', 'bgt', 'vibe', 'sekolah', 'kapur', 'kapur', 'kelas', 'bau', 'sepatu', 'lembab', 'main', 'hp', 'diem', 'diem', 'pas', 'nguru', 'ngajar', 'di', 'twt', 'bilangnya', 'nyaman', 'daring', 'gapaham', 'maunya', 'gimana']","['serba', 'salah', 'nanti', 'di', 'ig', 'bilangnya', 'sudah', 'kangen', 'sekali', 'vibe', 'sekolah', 'kapur', 'kapur', 'kelas', 'bau', 'sepatu', 'lembab', 'main', 'hp', 'diam', 'diam', 'pas', 'nguru', 'mengajar', 'di', 'twt', 'bilangnya', 'nyaman', 'daring', 'tidak paham', 'maunya', 'bagaimana']","['serba', 'salah', 'ig', 'bilangnya', 'kangen', 'vibe', 'kapur', 'kapur', 'kelas', 'bau', 'sepatu', 'lembab', 'main', 'hp', 'diam', 'diam', 'pas', 'nguru', 'mengajar', 'twt', 'bilangnya', 'nyaman', 'tidak paham', 'maunya']","['serba', 'salah', 'ig', 'bilang', 'kangen', 'vibe', 'kapur', 'kapur', 'kelas', 'bau', 'sepatu', 'lembab', 'main', 'hp', 'diam', 'diam', 'pas', 'nguru', 'ajar', 'twt', 'bilang', 'nyaman', 'tidak paham', 'mau']",1
ponakan sy aja sekolah daring tiap hari bosan,"['ponakan', 'sy', 'aja', 'sekolah', 'daring', 'tiap', 'hari', 'bosan']","['ponakan', 'saya', 'saja', 'sekolah', 'daring', 'tiap', 'hari', 'bosan']","['ponakan', 'bosan']","['ponakan', 'bosan']",-1
sekolah daring bikin lupa hari,"['sekolah', 'daring', 'bikin', 'lupa', 'hari']","['sekolah', 'daring', 'membuat', 'lupa', 'hari']",['lupa'],['lupa'],-1
setahun belajar daring sekali berangkat langsung ujian sama kaya ldr sama doi sekali ketemu dikasih undangan nikahan doi sama yang lain sakitnya gak ketulungan,"['setahun', 'belajar', 'daring', 'sekali', 'berangkat', 'langsung', 'ujian', 'sama', 'kaya', 'ldr', 'sama', 'doi', 'sekali', 'ketemu', 'dikasih', 'undangan', 'nikahan', 'doi', 'sama', 'yang', 'lain', 'sakitnya', 'gak', 'ketulungan']","['setahun', 'belajar', 'daring', 'sekali', 'berangkat', 'langsung', 'ujian', 'sama', 'kaya', 'ldr', 'sama', 'dia', 'sekali', 'ketemu', 'dikasih', 'undangan', 'nikahan', 'dia', 'sama', 'yang', 'lain', 'sakitnya', 'tidak', 'ketulungan']","['setahun', 'berangkat', 'langsung', 'ujian', 'kaya', 'ldr', 'ketemu', 'dikasih', 'undangan', 'nikahan', 'sakitnya', 'ketulungan']","['tahun', 'berangkat', 'langsung', 'uji', 'kaya', 'ldr', 'ketemu', 'kasih', 'undang', 'nikah', 'sakit', 'ketulungan']",-1
sebenarnya situasinya dilema sekali kita pastinya gak ada yang mau terusterusan daring karena banyak sekali kendala daring ini terutama tugas kuliahnya gak ngotak dan kendala jaringan serta keuangan dan kuliah daring ini susah sekali menangkap dan memahami materi kuliah,"['sebenarnya', 'situasinya', 'dilema', 'sekali', 'kita', 'pastinya', 'gak', 'ada', 'yang', 'mau', 'terusterusan', 'daring', 'karena', 'banyak', 'sekali', 'kendala', 'daring', 'ini', 'terutama', 'tugas', 'kuliahnya', 'gak', 'ngotak', 'dan', 'kendala', 'jaringan', 'serta', 'keuangan', 'dan', 'kuliah', 'daring', 'ini', 'susah', 'sekali', 'menangkap', 'dan', 'memahami', 'materi', 'kuliah']","['sebenarnya', 'situasinya', 'dilema', 'sekali', 'kita', 'pastinya', 'tidak', 'ada', 'yang', 'mau', 'terusterusan', 'daring', 'karena', 'banyak', 'sekali', 'kendala', 'daring', 'ini', 'terutama', 'tugas', 'kuliahnya', 'tidak', 'ngotak', 'dan', 'kendala', 'jaringan', 'serta', 'keuangan', 'dan', 'kuliah', 'daring', 'ini', 'susah', 'sekali', 'menangkap', 'dan', 'memahami', 'materi', 'kuliah']","['situasinya', 'dilema', 'pastinya', 'terusterusan', 'kendala', 'tugas', 'kuliahnya', 'ngotak', 'kendala', 'jaringan', 'keuangan', 'susah', 'menangkap', 'memahami', 'materi']","['situasi', 'dilema', 'pasti', 'terusterusan', 'kendala', 'tugas', 'kuliah', 'ngotak', 'kendala', 'jaring', 'uang', 'susah', 'tangkap', 'paham', 'materi']",-1
guru positif covid satu sekolah di pelalawan kembali belajar daring,"['guru', 'positif', 'covid', 'satu', 'sekolah', 'di', 'pelalawan', 'kembali', 'belajar', 'daring']","['guru', 'positif', 'covid', 'satu', 'sekolah', 'di', 'pelalawan', 'kembali', 'belajar', 'daring']","['guru', 'positif', 'covid', 'pelalawan']","['guru', 'positif', 'covid', 'pelalawan']",1
tms yuk yang lagi daring offline sekolah kuliah kerja biar ga bad mood mampir kesini,"['tms', 'yuk', 'yang', 'lagi', 'daring', 'offline', 'sekolah', 'kuliah', 'kerja', 'biar', 'ga', 'bad', 'mood', 'mampir', 'kesini']","['tms', 'ayo', 'yang', 'lagi', 'daring', 'offline', 'sekolah', 'kuliah', 'kerja', 'biar', 'tidak', 'bad', 'mood', 'mampir', 'kesini']","['tms', 'ayo', 'offline', 'kerja', 'biar', 'bad', 'mood', 'mampir', 'kesini']","['tms', 'ayo', 'offline', 'kerja', 'biar', 'bad', 'mood', 'mampir', 'kesini']",1
pelajaran dari sekolah yg daring gak masuk di otak plis i vote for at the,"['pelajaran', 'dari', 'sekolah', 'yg', 'daring', 'gak', 'masuk', 'di', 'otak', 'plis', 'i', 'vote', 'for', 'at', 'the']","['pelajaran', 'dari', 'sekolah', 'yang', 'daring', 'tidak', 'masuk', 'di', 'otak', 'please', 'i', 'pilih', 'untuk', 'at', 'the']","['pelajaran', 'masuk', 'otak', 'please', 'i', 'pilih', 'at', 'the']","['ajar', 'masuk', 'otak', 'please', 'i', 'pilih', 'at', 'the']",1
ngajar kuliah daring sambil nulis dan baca buku john steinbech duniaku telah berubah sekarang aku bisa bahagia sekalipun sangat sibuk moga teman juga begitu,"['ngajar', 'kuliah', 'daring', 'sambil', 'nulis', 'dan', 'baca', 'buku', 'john', 'steinbech', 'duniaku', 'telah', 'berubah', 'sekarang', 'aku', 'bisa', 'bahagia', 'sekalipun', 'sangat', 'sibuk', 'moga', 'teman', 'juga', 'begitu']","['mengajar', 'kuliah', 'daring', 'sambil', 'nulis', 'dan', 'baca', 'buku', 'john', 'steinbech', 'duniaku', 'telah', 'berubah', 'sekarang', 'aku', 'bisa', 'bahagia', 'sekalipun', 'sangat', 'sibuk', 'semoga', 'teman', 'juga', 'begitu']","['mengajar', 'nulis', 'baca', 'buku', 'john', 'steinbech', 'duniaku', 'berubah', 'bahagia', 'sibuk', 'semoga', 'teman']","['ajar', 'nulis', 'baca', 'buku', 'john', 'steinbech', 'dunia', 'ubah', 'bahagia', 'sibuk', 'moga', 'teman']",1
rayyan excited nak pergi sekolah harini sbb harini dah start bawak buku ikut time table dan seronok sbb harini menu kantin ada ayam uncle bob inara macam biasa pagi pagi pandang cikgu daring je muka xde perasaan tp bagusnya xnangis kalau tidak adoyainya pun,"['rayyan', 'excited', 'nak', 'pergi', 'sekolah', 'harini', 'sbb', 'harini', 'dah', 'start', 'bawak', 'buku', 'ikut', 'time', 'table', 'dan', 'seronok', 'sbb', 'harini', 'menu', 'kantin', 'ada', 'ayam', 'uncle', 'bob', 'inara', 'macam', 'biasa', 'pagi', 'pagi', 'pandang', 'cikgu', 'daring', 'je', 'muka', 'xde', 'perasaan', 'tp', 'bagusnya', 'xnangis', 'kalau', 'tidak', 'adoyainya', 'pun']","['rayyan', 'excited', 'anak', 'pergi', 'sekolah', 'hari ini', 'sebagai berikut', 'hari ini', 'deh', 'start', 'bawak', 'buku', 'ikut', 'time', 'table', 'dan', 'seronok', 'sebagai berikut', 'hari ini', 'menu', 'kantin', 'ada', 'ayam', 'uncle', 'bob', 'inara', 'macam', 'biasa', 'pagi', 'pagi', 'pandang', 'cikgu', 'daring', 'saja', 'muka', 'xde', 'perasaan', 'tapi', 'bagusnya', 'nangis', 'kalau', 'tidak', 'adoyainya', 'juga']","['rayyan', 'excited', 'anak', 'pergi', 'hari ini', 'sebagai berikut', 'hari ini', 'deh', 'start', 'bawak', 'buku', 'time', 'table', 'seronok', 'sebagai berikut', 'hari ini', 'menu', 'kantin', 'ayam', 'uncle', 'bob', 'inara', 'pagi', 'pagi', 'pandang', 'cikgu', 'muka', 'xde', 'perasaan', 'bagusnya', 'nangis', 'adoyainya']","['rayyan', 'excited', 'anak', 'pergi', 'hari ini', 'bagai ikut', 'hari ini', 'deh', 'start', 'bawak', 'buku', 'time', 'table', 'seronok', 'bagai ikut', 'hari ini', 'menu', 'kantin', 'ayam', 'uncle', 'bob', 'inara', 'pagi', 'pagi', 'pandang', 'cikgu', 'muka', 'xde', 'asa', 'bagus', 'nang', 'adoyainya']",1
mau nanya kalian masih daring ya sekolahkuliah,"['mau', 'nanya', 'kalian', 'masih', 'daring', 'ya', 'sekolahkuliah']","['mau', 'bertanya', 'kalian', 'masih', 'daring', 'iya', 'sekolah kuliah']",['sekolah kuliah'],['sekolah kuliah'],1
sebelumnya selamat kak uda lolos snmptn semoga sukses selalu buat kedepannya makasih uda ngadain ini aku mau nomor kak buat persiapan belajar utbk dari sekarang karena selama daring banyak waktu luang semangat kak,"['sebelumnya', 'selamat', 'kak', 'uda', 'lolos', 'snmptn', 'semoga', 'sukses', 'selalu', 'buat', 'kedepannya', 'makasih', 'uda', 'ngadain', 'ini', 'aku', 'mau', 'nomor', 'kak', 'buat', 'persiapan', 'belajar', 'utbk', 'dari', 'sekarang', 'karena', 'selama', 'daring', 'banyak', 'waktu', 'luang', 'semangat', 'kak']","['sebelumnya', 'selamat', 'kak', 'sudah', 'lolos', 'snmptn', 'semoga', 'sukses', 'selalu', 'buat', 'kedepannya', 'terima kasih', 'sudah', 'ngadain', 'ini', 'aku', 'mau', 'nomor', 'kak', 'buat', 'persiapan', 'belajar', 'utbk', 'dari', 'sekarang', 'karena', 'selama', 'daring', 'banyak', 'waktu', 'luang', 'semangat', 'kak']","['selamat', 'kak', 'lolos', 'snmptn', 'semoga', 'sukses', 'kedepannya', 'terima kasih', 'ngadain', 'nomor', 'kak', 'persiapan', 'utbk', 'luang', 'semangat', 'kak']","['selamat', 'kak', 'lolos', 'snmptn', 'moga', 'sukses', 'depan', 'terima kasih', 'ngadain', 'nomor', 'kak', 'siap', 'utbk', 'luang', 'semangat', 'kak']",1
boleh kak ya ampun aku ngerasa ga belajar samsek selama daring skskskks btw aku kelas,"['boleh', 'kak', 'ya', 'ampun', 'aku', 'ngerasa', 'ga', 'belajar', 'samsek', 'selama', 'daring', 'skskskks', 'btw', 'aku', 'kelas']","['boleh', 'kak', 'iya', 'ampun', 'aku', 'merasa', 'tidak', 'belajar', 'sama sekali', 'selama', 'daring', 'skskskks', 'ngomong ngomong', 'aku', 'kelas']","['kak', 'ampun', 'sama sekali', 'skskskks', 'ngomong ngomong', 'kelas']","['kak', 'ampun', 'sama sekali', 'skskskks', 'ngomong ngomong', 'kelas']",1
wkwkwk nginep kok tiap minggu dipikir gue tiap malem tuh nggak ngerjain tugas apa liatnya cuma gue yang mainan hp doang terus bandingin adik gue yang paginya belajar daring terus gue cuma rebahan pernah liat gak kalau anak lu yang satu ini aktifnya malem gak pernah,"['wkwkwk', 'nginep', 'kok', 'tiap', 'minggu', 'dipikir', 'gue', 'tiap', 'malem', 'tuh', 'nggak', 'ngerjain', 'tugas', 'apa', 'liatnya', 'cuma', 'gue', 'yang', 'mainan', 'hp', 'doang', 'terus', 'bandingin', 'adik', 'gue', 'yang', 'paginya', 'belajar', 'daring', 'terus', 'gue', 'cuma', 'rebahan', 'pernah', 'liat', 'gak', 'kalau', 'anak', 'lu', 'yang', 'satu', 'ini', 'aktifnya', 'malem', 'gak', 'pernah']","['tertawa', 'menginap', 'kok', 'tiap', 'minggu', 'dipikir', 'saya', 'tiap', 'malam', 'itu', 'tidak', 'mengerjakan', 'tugas', 'apa', 'liatnya', 'cuma', 'saya', 'yang', 'mainan', 'hp', 'saja', 'terus', 'bandingin', 'adik', 'saya', 'yang', 'paginya', 'belajar', 'daring', 'terus', 'saya', 'cuma', 'tiduran', 'pernah', 'lihat', 'tidak', 'kalau', 'anak', 'kamu', 'yang', 'satu', 'ini', 'aktifnya', 'malam', 'tidak', 'pernah']","['tertawa', 'menginap', 'minggu', 'dipikir', 'malam', 'tugas', 'liatnya', 'mainan', 'hp', 'bandingin', 'adik', 'paginya', 'tiduran', 'lihat', 'anak', 'aktifnya', 'malam']","['tertawa', 'inap', 'minggu', 'pikir', 'malam', 'tugas', 'liat', 'main', 'hp', 'bandingin', 'adik', 'pagi', 'tidur', 'lihat', 'anak', 'aktif', 'malam']",1
sekian lama gue ga ketemu dia karna daring sekalinya ketemu dia di sekolah malah jadi suka lagi sama dia,"['sekian', 'lama', 'gue', 'ga', 'ketemu', 'dia', 'karna', 'daring', 'sekalinya', 'ketemu', 'dia', 'di', 'sekolah', 'malah', 'jadi', 'suka', 'lagi', 'sama', 'dia']","['sekian', 'lama', 'saya', 'tidak', 'ketemu', 'dia', 'karena', 'daring', 'sekalinya', 'ketemu', 'dia', 'di', 'sekolah', 'bahkan', 'jadi', 'suka', 'lagi', 'sama', 'dia']","['sekian', 'ketemu', 'sekalinya', 'ketemu', 'suka']","['sekian', 'ketemu', 'sekali', 'ketemu', 'suka']",1
mau nanyakalian ujian sekolah daringluring,"['mau', 'nanyakalian', 'ujian', 'sekolah', 'daringluring']","['mau', 'nanyakalian', 'ujian', 'sekolah', 'daringluring']","['nanyakalian', 'ujian', 'daringluring']","['nanyakalian', 'uji', 'daringluring']",-1
aku udah ga daring tapi hrs belajar buat utbk,"['aku', 'udah', 'ga', 'daring', 'tapi', 'hrs', 'belajar', 'buat', 'utbk']","['aku', 'sudah', 'tidak', 'daring', 'tapi', 'harus', 'belajar', 'buat', 'utbk']",['utbk'],['utbk'],-1
tahun lalu di tanggal ini kuliah daring pertama kali dimulai pengumumannya cuma minggu la kok ternyata udah setahun aja pas itu lagi nemenin review ta trus besoknya aku la sekarang nggak kerasa aku udah ngerjain ta lagi,"['tahun', 'lalu', 'di', 'tanggal', 'ini', 'kuliah', 'daring', 'pertama', 'kali', 'dimulai', 'pengumumannya', 'cuma', 'minggu', 'la', 'kok', 'ternyata', 'udah', 'setahun', 'aja', 'pas', 'itu', 'lagi', 'nemenin', 'review', 'ta', 'trus', 'besoknya', 'aku', 'la', 'sekarang', 'nggak', 'kerasa', 'aku', 'udah', 'ngerjain', 'ta', 'lagi']","['tahun', 'lalu', 'di', 'tanggal', 'ini', 'kuliah', 'daring', 'pertama', 'kali', 'dimulai', 'pengumumannya', 'cuma', 'minggu', 'lah', 'kok', 'ternyata', 'sudah', 'setahun', 'saja', 'pas', 'itu', 'lagi', 'menemani', 'review', 'ta', 'terus', 'besoknya', 'aku', 'lah', 'sekarang', 'tidak', 'kerasa', 'aku', 'sudah', 'mengerjakan', 'ta', 'lagi']","['tanggal', 'kali', 'pengumumannya', 'minggu', 'setahun', 'pas', 'menemani', 'review', 'ta', 'besoknya', 'kerasa', 'ta']","['tanggal', 'kali', 'umum', 'minggu', 'tahun', 'pas', 'tani', 'review', 'ta', 'besok', 'rasa', 'ta']",-1
putra sule nyaman sekolah daring tapi kangen temanteman sekolahnya,"['putra', 'sule', 'nyaman', 'sekolah', 'daring', 'tapi', 'kangen', 'temanteman', 'sekolahnya']","['putra', 'sule', 'nyaman', 'sekolah', 'daring', 'tapi', 'kangen', 'teman teman', 'sekolahnya']","['putra', 'sule', 'nyaman', 'kangen', 'teman teman', 'sekolahnya']","['putra', 'sule', 'nyaman', 'kangen', 'teman teman', 'sekolah']",1
ih aku tuh aneh ya giliran udah libur rajin belajar pas daring gapernah belajar,"['ih', 'aku', 'tuh', 'aneh', 'ya', 'giliran', 'udah', 'libur', 'rajin', 'belajar', 'pas', 'daring', 'gapernah', 'belajar']","['ih', 'aku', 'itu', 'aneh', 'iya', 'giliran', 'sudah', 'libur', 'rajin', 'belajar', 'pas', 'daring', 'tidak pernah', 'belajar']","['ih', 'aneh', 'giliran', 'libur', 'rajin', 'pas', 'tidak pernah']","['ih', 'aneh', 'gilir', 'libur', 'rajin', 'pas', 'tidak pernah']",-1
bismillahirrahmanirrahim kalo berhasil buat anak murid belajar daring,"['bismillahirrahmanirrahim', 'kalo', 'berhasil', 'buat', 'anak', 'murid', 'belajar', 'daring']","['bismillahirrahmanirrahim', 'kalau', 'berhasil', 'buat', 'anak', 'murid', 'belajar', 'daring']","['bismillahirrahmanirrahim', 'berhasil', 'anak', 'murid']","['bismillahirrahmanirrahim', 'hasil', 'anak', 'murid']",1
kenapa pas aku udah pw daring eh tbtb disuruh masuk sekolah,"['kenapa', 'pas', 'aku', 'udah', 'pw', 'daring', 'eh', 'tbtb', 'disuruh', 'masuk', 'sekolah']","['kenapa', 'pas', 'aku', 'sudah', 'posisi nyaman', 'daring', 'eh', 'tiba tiba', 'disuruh', 'masuk', 'sekolah']","['pas', 'posisi nyaman', 'eh', 'tiba tiba', 'disuruh', 'masuk']","['pas', 'posisi nyaman', 'eh', 'tiba tiba', 'suruh', 'masuk']",1
